t,lie,linear,node
8.730000000000001137e+01,1.231710908270605221e-03,2.103724614186362057e-02,8.212887151623896043e-02
8.740000000000000568e+01,1.185504393053882178e-03,2.094745635542514389e-02,8.137978494180410360e-02
8.750000000000000000e+01,1.137600042493369179e-03,2.085571188325816006e-02,8.059048436019523864e-02
8.760000000000000853e+01,1.088513509215825693e-03,2.076471756953205544e-02,7.979775927434118454e-02
8.770000000000000284e+01,1.038940064785337600e-03,2.067677820544748524e-02,7.902847760435188773e-02
8.780000000000001137e+01,9.897672949172415732e-04,2.059347955729247739e-02,7.829738727078251748e-02
8.790000000000000568e+01,9.420827618932926069e-04,2.051549837070049467e-02,7.760686529929217148e-02
8.800000000000000000e+01,8.971686254930477103e-04,2.044256573433042221e-02,7.694868679514124676e-02
8.810000000000000853e+01,8.564706240345825979e-04,2.037358491713288713e-02,7.630752872922273722e-02
8.820000000000000284e+01,8.215252572398178046e-04,2.030688125926477516e-02,7.566562133569700033e-02
8.830000000000001137e+01,7.938309890112485835e-04,2.024054218424027954e-02,7.500778699607021927e-02
8.840000000000000568e+01,7.746632575096247140e-04,2.017279311070259429e-02,7.432608226419427921e-02
8.850000000000000000e+01,7.648616795180792098e-04,2.010235136863626482e-02,7.362335123167249029e-02
8.860000000000000853e+01,7.646498558756268304e-04,2.002870480836694764e-02,7.291515457195062166e-02
8.870000000000000284e+01,7.735571610099547385e-04,1.995227289767921228e-02,7.222971844822707876e-02
8.880000000000001137e+01,7.904784820776133460e-04,1.987442384196267883e-02,7.160574501009513149e-02
8.890000000000000568e+01,8.138485310476408028e-04,1.979733976623288330e-02,7.108816557765551547e-02
8.900000000000000000e+01,8.418651970036026850e-04,1.972374179977305630e-02,7.072222717525343538e-02
8.910000000000000853e+01,8.726966726064898806e-04,1.965650650152723708e-02,7.054667285943951038e-02
8.920000000000000284e+01,9.046365463731832453e-04,1.959822240253463604e-02,7.058712049008439293e-02
8.930000000000001137e+01,9.362018122609382011e-04,1.955074781329174671e-02,7.085090697123555548e-02
8.940000000000000568e+01,9.661855616935896909e-04,1.951483544383114319e-02,7.132449547484642771e-02
8.950000000000000000e+01,9.936796206325084098e-04,1.948988343130154954e-02,7.197401628917191041e-02
8.960000000000000853e+01,1.018079120036880251e-03,1.947385575282948797e-02,7.274878991570543629e-02
8.970000000000000284e+01,1.039076151584215121e-03,1.946339017595405743e-02,7.358704023904179270e-02
8.980000000000001137e+01,1.056645637887375019e-03,1.945408373230321855e-02,7.442266941509718958e-02
8.990000000000000568e+01,1.071023856502555452e-03,1.944092016840509585e-02,7.519198410787614195e-02
9.000000000000000000e+01,1.082678556543653072e-03,1.941878573637845565e-02,7.583952361578882861e-02
9.010000000000000853e+01,1.092269063249113508e-03,1.938301138266430856e-02,7.632247842637146507e-02
9.020000000000000284e+01,1.100595089081728758e-03,1.932988039726470098e-02,7.661347904160920042e-02
9.030000000000001137e+01,1.108534189770916858e-03,1.925704841513130663e-02,7.670173101087342238e-02
9.040000000000000568e+01,1.116969912724988679e-03,1.916383424579620742e-02,7.659258251010837848e-02
9.050000000000000000e+01,1.126715438413971281e-03,1.905135292957065365e-02,7.630567140155677941e-02
9.060000000000000853e+01,1.138440249202333793e-03,1.892247546639937855e-02,7.587184790259188238e-02
9.070000000000000284e+01,1.152609030102765084e-03,1.878161283046453703e-02,7.532913519796094470e-02
9.080000000000001137e+01,1.169441584473070866e-03,1.863433599988358058e-02,7.471808544617471182e-02
9.090000000000000568e+01,1.188899613648922030e-03,1.848685949296684575e-02,7.407700262627631149e-02
9.100000000000000000e+01,1.210701414740144363e-03,1.834543312301890883e-02,7.343760270976516791e-02
9.110000000000000853e+01,1.234360443164483293e-03,1.821570345449526757e-02,7.282171455653722869e-02
9.120000000000000284e+01,1.259239944514071660e-03,1.810211893208517331e-02,7.223954316792398356e-02
9.130000000000001137e+01,1.284614449214287841e-03,1.800745590285685732e-02,7.168980305286401511e-02
9.140000000000000568e+01,1.309729754467759896e-03,1.793253263843666567e-02,7.116171767639747903e-02
9.150000000000000000e+01,1.333855250944813216e-03,1.787615408088553612e-02,7.063855097726885746e-02
9.160000000000000853e+01,1.356325077445537852e-03,1.783529524237374361e-02,7.010207928539267941e-02
9.170000000000000284e+01,1.376566876635255563e-03,1.780549392046719068e-02,6.953728527656030667e-02
9.180000000000001137e+01,1.394118563408553715e-03,1.778139276555768672e-02,6.893656449800752983e-02
9.190000000000000568e+01,1.408634507850360477e-03,1.775735340206166871e-02,6.830284046545394283e-02
9.200000000000000000e+01,1.419883029909819669e-03,1.772806319311164003e-02,6.765113508975888201e-02
9.210000000000000853e+01,1.427737283378272990e-03,1.768906568617064842e-02,6.700830415060407552e-02
9.220000000000000284e+01,1.432161609146961759e-03,1.763716363426912764e-02,6.641082229098160816e-02
9.230000000000001137e+01,1.433195339694068402e-03,1.757066362540148086e-02,6.590071460110275003e-02
9.240000000000000568e+01,1.430935870788904024e-03,1.748945030354815897e-02,6.552000933127843929e-02
9.250000000000000000e+01,1.425522586046331719e-03,1.739489448653558021e-02,6.530441843902104471e-02
9.260000000000000853e+01,1.417122919120853254e-03,1.728961325978334643e-02,6.527725985957076593e-02
9.270000000000000284e+01,1.405921465495081797e-03,1.717711202825177377e-02,6.544477511727522789e-02
9.280000000000001137e+01,1.392112621680925309e-03,1.706134890104294213e-02,6.579383336238051050e-02
9.290000000000000568e+01,1.375896762554659324e-03,1.694627011833281169e-02,6.629252765318935370e-02
9.300000000000000000e+01,1.357479507772904647e-03,1.683537003885617403e-02,6.689351040188451503e-02
9.310000000000000853e+01,1.337073223776645255e-03,1.673132838878407108e-02,6.753933319137804536e-02
9.320000000000000284e+01,1.314899607111060876e-03,1.663576931262853234e-02,6.816875345446736512e-02
9.330000000000001137e+01,1.291192035689890097e-03,1.654917099309485135e-02,6.872299055671848844e-02
9.340000000000000568e+01,1.266196383612011546e-03,1.647093308150768959e-02,6.915115486738206141e-02
9.350000000000000000e+01,1.240169182075068731e-03,1.639958575412094749e-02,6.941438388098770951e-02
9.360000000000000853e+01,1.213372368703468252e-03,1.633310361615238418e-02,6.948848582913495775e-02
9.370000000000000284e+01,1.186064377838789681e-03,1.626927393564257460e-02,6.936506847536966225e-02
9.380000000000001137e+01,1.158487946335368937e-03,1.620606386344517272e-02,6.905122710411090714e-02
9.390000000000000568e+01,1.130855678098530073e-03,1.614193513123848497e-02,6.856791398699606244e-02
9.400000000000000000e+01,1.103335036876451755e-03,1.607606528014353733e-02,6.794714831264081489e-02
9.410000000000000853e+01,1.076034908378718834e-03,1.600844916904994170e-02,6.722827972973074995e-02
9.420000000000000284e+01,1.048996071476377074e-03,1.593987100901491510e-02,6.645360570915269383e-02
9.430000000000001137e+01,1.022187754954026516e-03,1.587175377307577934e-02,6.566375872023412497e-02
9.440000000000000568e+01,9.955119056261571044e-04,1.580590832748341237e-02,6.489339482096224965e-02
9.450000000000000000e+01,9.688159250446951812e-04,1.574421788088259389e-02,6.416777914724722254e-02
9.460000000000000853e+01,9.419136034459527724e-04,1.568830292060589132e-02,6.350081862370565711e-02
9.470000000000000284e+01,9.146129975027974613e-04,1.563921598503104776e-02,6.289490567830910428e-02
9.480000000000001137e+01,8.867492475796612435e-04,1.559721287918469299e-02,6.234263026350366638e-02
9.490000000000000568e+01,8.582199111262508529e-04,1.556163672423097402e-02,6.183006919762796399e-02
9.500000000000000000e+01,8.290202761811124588e-04,1.553093462035209579e-02,6.134107337868662663e-02
9.510000000000000853e+01,7.992761665350546496e-04,1.550280653667857923e-02,6.086181963993279181e-02
9.520000000000000284e+01,7.692717202944632628e-04,1.547446623120289633e-02,6.038489057253679931e-02
9.530000000000001137e+01,7.394692359563013496e-04,1.544297830466570022e-02,5.991225509643836183e-02
9.540000000000000568e+01,7.105171935879071258e-04,1.540562634674997981e-02,5.945668908856931167e-02
9.550000000000000000e+01,6.832409376051590917e-04,1.536026511092181829e-02,5.904136112308455697e-02
9.560000000000000853e+01,6.586087483607642882e-04,1.530561370554971851e-02,5.869751024112438570e-02
9.570000000000000284e+01,6.376656385708775326e-04,1.524145504589138889e-02,5.846038294038016780e-02
9.580000000000001137e+01,6.214308979873937183e-04,1.516871746006353237e-02,5.836389162016844545e-02
9.590000000000000568e+01,6.107659171594407178e-04,1.508942619080234047e-02,5.843477685448186798e-02
9.600000000000000000e+01,6.062354051178480124e-04,1.500652511607225917e-02,5.868730266593023825e-02
9.610000000000000853e+01,6.079996730179269967e-04,1.492358225504285610e-02,5.911954828696820707e-02
9.620000000000000284e+01,6.157750576388814527e-04,1.484440629517915639e-02,5.971208835753309685e-02
9.630000000000001137e+01,6.288776878931839464e-04,1.477261445595193234e-02,6.042932014161405546e-02
9.640000000000000568e+01,6.463339146709020820e-04,1.471120239806943987e-02,6.122309069090579176e-02
9.650000000000000000e+01,6.670196369621760697e-04,1.466217167113399375e-02,6.203782854455986567e-02
9.660000000000000853e+01,6.897911638729103956e-04,1.462626658767479659e-02,6.281622554984918338e-02
9.670000000000000284e+01,7.135854744726639366e-04,1.460285919265352263e-02,6.350462312145324639e-02
9.680000000000001137e+01,7.374844858050791634e-04,1.458999965986297956e-02,6.405751145466610785e-02
9.690000000000000568e+01,7.607482764149033376e-04,1.458462424874103214e-02,6.444082038243467703e-02
9.700000000000000000e+01,7.828256028595436582e-04,1.458288963613419732e-02,6.463388955618271092e-02
9.710000000000000853e+01,8.033493354932927290e-04,1.458058607010040419e-02,6.463013508810987184e-02
9.720000000000000284e+01,8.221223494272697800e-04,1.457357501503152124e-02,6.443649784961190397e-02
9.730000000000001137e+01,8.390974218881642891e-04,1.455819941195972585e-02,6.407179567613373317e-02
9.740000000000000568e+01,8.543533033998744215e-04,1.453162382273407230e-02,6.356413591139527253e-02
9.750000000000000000e+01,8.680683524014843472e-04,1.449207427201139493e-02,6.294759539297077600e-02
9.760000000000000853e+01,8.804927942813913899e-04,1.443896078085530471e-02,6.225844924454196350e-02
9.770000000000000284e+01,8.919206156314195798e-04,1.437287779339081230e-02,6.153131921802001969e-02
9.780000000000001137e+01,9.026621860204566729e-04,1.429548843786296493e-02,6.079569082605835312e-02
9.790000000000000568e+01,9.130187942132840387e-04,1.420930801589886071e-02,6.007327679621349281e-02
9.800000000000000000e+01,9.232603012016903999e-04,1.411741056791137802e-02,5.937664393538317348e-02
9.810000000000000853e+01,9.336069865457573237e-04,1.402308973386561484e-02,5.870935502015181551e-02
9.820000000000000284e+01,9.442163762575932250e-04,1.392951069974534585e-02,5.806762964927088960e-02
9.830000000000001137e+01,9.551754171841862328e-04,1.383939249579960867e-02,5.744325788878955341e-02
9.840000000000000568e+01,9.664978761293554523e-04,1.375475783081898593e-02,5.682727982953893198e-02
9.850000000000000000e+01,9.781263877075962315e-04,1.367678005956991620e-02,5.621382326563206799e-02
9.860000000000000853e+01,9.899382432351584628e-04,1.360574404544111909e-02,5.560347995417432021e-02
9.870000000000000284e+01,1.001753859650768731e-03,1.354112138828703592e-02,5.500567282154780746e-02
9.880000000000001137e+01,1.013346899080717683e-03,1.348174375543494813e-02,5.443958669911463932e-02
9.890000000000000568e+01,1.024455187222114401e-03,1.342604422906038507e-02,5.393338471610139434e-02
9.900000000000000000e+01,1.034791835620830092e-03,1.337232826019741153e-02,5.352162038716627712e-02
9.910000000000000853e+01,1.044056238038523158e-03,1.331903410100412910e-02,5.324100782649900110e-02
9.920000000000000284e+01,1.051944827822208538e-03,1.326494699836128742e-02,5.312503901688039182e-02
9.930000000000001137e+01,1.058161618742095708e-03,1.320934041562186155e-02,5.319828768012759002e-02
9.940000000000000568e+01,1.062428598049178999e-03,1.315202917956389238e-02,5.347148561976293457e-02
9.950000000000000000e+01,1.064496008367322956e-03,1.309333198835911476e-02,5.393843915517639032e-02
9.960000000000000853e+01,1.064152466289610723e-03,1.303395282316168087e-02,5.457548977192550749e-02
9.970000000000000284e+01,1.061234745292595092e-03,1.297480143900220546e-02,5.534360886633333393e-02
9.980000000000001137e+01,1.055636921786676707e-03,1.291678131229525781e-02,5.619259526268866045e-02
9.990000000000000568e+01,1.047318463365823999e-03,1.286057819444611124e-02,5.706645853368053772e-02
